time,supercategory,category,subcategory,segment,manufacturer,product,sales,tdp,upc
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,PRIVATE_LABEL,1G TO LESS THAN 2.5G FIBER PER SERVING ,2716994,12.7,25
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,YILDIZ_HOLDING_A.S.,LOW SODIUM   ,2495394,12.7,9
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,JOJO_CHOCOLATE,PROTEIN PRESENCE ,2479060,12.7,11
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,JOJO_CHOCOLATE,FREE FROM NATURAL SWEETENERS ,2325211,12.7,7
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,PLANT BASED ,2243071,12.7,30
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,VEGAN ,2243071,12.7,30
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,VEGAN ,2243071,12.7,30
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,CONTAINS ARTIFICIAL INGREDIENTS ,2182333,12.7,9
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,THE_HERSHEY_CO,CONTAINS CAFFEINE ,2015532,12.7,3
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,CHUAO_CHOCOLATIER,MAY CONTAIN SOY ,1975819,12.7,6
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,CHUAO_CHOCOLATIER,MAY CONTAIN SOY ,1975819,12.7,6
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,"IMPACT_CONFECTIONS,_INC.",51 TO 100 CALORIES PER SERVING ,1642515,12.7,3
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,100 CALORIES OR LESS ,1162573,12.7,7
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,1 TO 50 CALORIES PER SERVING ,1162573,12.7,7
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,SODIUM FREE ,1162573,12.7,7
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,FAT FREE ,1162573,12.7,7
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,0G PROTEIN PER SERVING ,1162573,12.7,7
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,0G TOTAL FAT PER SERVING ,1162573,12.7,7
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,AMERICAN_LICORICE_COMPANY,MADE IN USA ,25099042,12.6,9
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CANDY_CANE,FERRARA_CANDY_COMPANY_INC,CALORIE PRESENCE ,13692472,12.6,7
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,CHEWY,GOETZE'S_CANDY_CO_INC,2.5G TO LESS THAN 5G TOTAL FAT PER SERVING ,13505270,12.6,4
LY,"CANDY,_GUM,_MINTS",SNACK_MIXES,PRETZEL_MIX,SWEET,CAMPBELL_SOUP_CO,CONTAINS PEANUT ,10828777,12.6,8
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,JUST_BORN_INC,FREE FROM GLUTEN ,9899652,12.6,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,INSIGNIA_CAPITAL_GROUP,0G PROTEIN PER SERVING ,9845826,12.6,21
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,FERRERO_S.P.A,CONTAINS ARTIFICIAL PRESERVATIVES ,8655209,12.6,17
CY,"CANDY,_GUM,_MINTS",GUM,REGULAR,BUBBLE_GUM,FORD_GUM_&_MACHINE_COMPANY_INC,FAT FREE ,8493918,12.6,22
CY,"CANDY,_GUM,_MINTS",GUM,REGULAR,BUBBLE_GUM,FORD_GUM_&_MACHINE_COMPANY_INC,0G PROTEIN PER SERVING ,8493918,12.6,22
CY,"CANDY,_GUM,_MINTS",GUM,REGULAR,BUBBLE_GUM,FORD_GUM_&_MACHINE_COMPANY_INC,0G TOTAL FAT PER SERVING ,8493918,12.6,22
CY,"CANDY,_GUM,_MINTS",GUM,REGULAR,BUBBLE_GUM,FORD_GUM_&_MACHINE_COMPANY_INC,100 CALORIES OR LESS ,8493898,12.6,21
CY,"CANDY,_GUM,_MINTS",GUM,REGULAR,BUBBLE_GUM,FORD_GUM_&_MACHINE_COMPANY_INC,1 TO 50 CALORIES PER SERVING ,8493898,12.6,21
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,NATURAL POSITIONING ,7852059,12.6,12
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,THE_HERSHEY_CO,FREE FROM ARTIFICIAL PRESERVATIVES ,7010704,12.6,3
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,SODIUM FREE ,6614972,12.6,12
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TORN_&_GLASSER_INC,FREE FROM NATURAL COLORS ,5123247,12.6,8
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,TORN_&_GLASSER_INC,10G TO LESS THAN 15G TOTAL FAT PER SERVING ,4897202,12.6,7
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,TORN_&_GLASSER_INC,10G TO LESS THAN 15G ADDED SUGAR PER SERVING ,4897178,12.6,6
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,FRANKFORD_CANDY_LLC,10G TO LESS THAN 15G TOTAL FAT PER SERVING ,4294353,12.6,21
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,JOJO_CHOCOLATE,FREE FROM NATURAL SWEETENERS ,3312693,12.6,9
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,201 TO 300 CALORIES PER SERVING ,3254634,12.6,25
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,REMAINING_VARIETY,MAUD_BORUP_INC,CONTAINS ADDED SUGAR ,3111583,12.6,16
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,REMAINING_VARIETY,MAUD_BORUP_INC,SODIUM FREE ,3110785,12.6,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,REMAINING_VARIETY,MAUD_BORUP_INC,FAT FREE ,3110785,12.6,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,REMAINING_VARIETY,MAUD_BORUP_INC,0G PROTEIN PER SERVING ,3110785,12.6,15
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,REMAINING_VARIETY,MAUD_BORUP_INC,0G TOTAL FAT PER SERVING ,3110785,12.6,15
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,PRIVATE_LABEL,FREE FROM ARTIFICIAL FLAVORS ,2889237,12.6,42
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,YILDIZ_HOLDING_A.S.,1G TO LESS THAN 2.5G FIBER PER SERVING ,2864222,12.6,4
CY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,LOLLIPOP,IMAGININGS_3,FREE FROM ARTIFICIAL FLAVORS ,2829704,12.6,23
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,PRIVATE_LABEL,KOSHER ,2659108,12.6,59
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,GALERIE,FREE FROM NATURAL FLAVORS ,2611392,12.6,26
CY,"CANDY,_GUM,_MINTS",MINTS,REGULAR,MINT,GEORGE_J_HOWE_CO_INC,FREE FROM ARTIFICIAL FLAVORS ,2435194,12.6,4
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,FREE FROM ARTIFICIAL SWEETENERS ,2007504,12.6,5
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,CONTAINS ADDED SUGAR ,2007504,12.6,5
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,HIGH LIKELIHOOD OF GMO INGREDIENTS ,2007504,12.6,5
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,PROJECT_7_INC,CONTAINS NATURAL FLAVORS ,1662938,12.6,10
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,NO ADDED SUGAR ,1598322,12.6,5
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,NO_SUGAR_COMPANY_LIMITED,7.5G TO LESS THAN 10G FIBER PER SERVING ,1230627,12.6,4
LY,"CANDY,_GUM,_MINTS",CONFECTION,SINGLE_SERVE,MARSHMALLOW,GALERIE,VERY LOW SODIUM ,704186,12.6,19
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,CARAMBAR_&_CO,FREE FROM NATURAL PRESERVATIVES ,14797026,12.5,4
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,1G TO LESS THAN 2.5G FIBER PER SERVING ,14681135,12.5,13
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,KOSHER ,14681135,12.5,13
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,1G TO LESS THAN 10G PROTEIN PER SERVING ,14681135,12.5,13
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,CONTAINS ADDED SUGAR ,14681131,12.5,12
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,FREE FROM ANTIBIOTICS ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,FREE FROM CAFFEINE ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,CONTAINS COCOA ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,CONTAINS DAIRY ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,CONTAINS GLUTEN ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,HIGH LIKELIHOOD OF GMO INGREDIENTS ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,FREE FROM HIGH FRUCTOSE CORN SYRUP ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,FREE FROM HORMONES ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,CONTAINS LACTOSE ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,FREE FROM MSG ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,CONTAINS NATURAL COLORS ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,CONTAINS NATURAL SWEETENERS ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,CONTAINS SOY ,14676624,12.5,11
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,FREE FROM ARTIFICIAL SWEETENERS ,14676617,12.5,10
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,FREE FROM ARTIFICIAL COLORS ,14608841,12.5,7
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,CONTAINS NATURAL FLAVORS ,14608841,12.5,7
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,FREE FROM ARTIFICIAL FLAVORS ,14608834,12.5,6
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,101 TO 200 CALORIES PER SERVING ,14513586,12.5,7
CY,"CANDY,_GUM,_MINTS",SNACK_MIXES,SNACK_MIX,SWEET,THE_HERSHEY_CO,10G TO LESS THAN 15G ADDED SUGAR PER SERVING ,14513577,12.5,5
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MIXED_CHOCOLATE,FERRERO_S.P.A,CONTAINS CAFFEINE ,14366165,12.5,9
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CANDY_CANE,SPANGLER_CANDY_COMPANY,FREE FROM NATURAL PRESERVATIVES ,13106974,12.5,14
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,AMERICAN_LICORICE_COMPANY,0G PROTEIN PER SERVING ,12916031,12.5,5
CY,"CANDY,_GUM,_MINTS",MINTS,REGULAR,MINT,FERRARA_CANDY_COMPANY_INC,101 TO 200 CALORIES PER SERVING ,11194764,12.5,7
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_HERSHEY_CO,CALORIE PRESENCE ,10686691,12.5,6
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,YILDIZ_HOLDING_A.S.,FREE FROM GLUTEN ,9969274,12.5,22
CY,"CANDY,_GUM,_MINTS",GUM,REGULAR,BUBBLE_GUM,FORD_GUM_&_MACHINE_COMPANY_INC,SODIUM FREE ,8343993,12.5,21
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,SMARTIES_CANDY_COMPANY,MAY CONTAIN GLUTEN ,7561718,12.5,5
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,1G TO LESS THAN 10G PROTEIN PER SERVING ,7094125,12.5,17
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,FREE FROM ANTIBIOTICS ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,CONTAINS ARTIFICIAL COLORS ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,FREE FROM CAFFEINE ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,HIGH LIKELIHOOD OF GMO INGREDIENTS ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,FREE FROM HIGH FRUCTOSE CORN SYRUP ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,FREE FROM HORMONES ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,FREE FROM LACTOSE ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,FREE FROM MSG ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,FREE FROM NATURAL FLAVORS ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,CONTAINS NATURAL SWEETENERS ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,FREE FROM PEANUT ,7085413,12.5,13
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,LICORICE,THE_FOREIGN_CANDY_COMPANY_INC,FREE FROM SOY ,7085413,12.5,13
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,PRIVATE_LABEL,2.5G TO LESS THAN 5G TOTAL FAT PER SERVING ,6923995,12.5,44
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,NONCHOCOLATE_BAR,THE_HERSHEY_CO,CONTAINS NATURAL FLAVORS ,5480710,12.5,6
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,NONCHOCOLATE_BAR,THE_HERSHEY_CO,NATURAL POSITIONING ,5480710,12.5,6
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,PRIVATE_LABEL,CONTAINS SOY ,5084149,12.5,73
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,REMAINING_VARIETY,PRIVATE_LABEL,CONTAINS SOY ,5084149,12.5,73
LY,"CANDY,_GUM,_MINTS",GUM,SUGAR_FREE,ASSORTED_FLAVOR,MARS_INCORPORATED,CONTAINS ARTIFICIAL FLAVORS ,5061967,12.5,6
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TONY'S_CHOCOLONELY,MAY CONTAIN GLUTEN ,4815055,12.5,6
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,FERRARA_CANDY_COMPANY_INC,VERY LOW SODIUM   ,4496538,12.5,16
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,JUST_BORN_INC,CONTAINS ARTIFICIAL COLORS ,4166611,12.5,7
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,JUST_BORN_INC,CONTAINS ARTIFICIAL INGREDIENTS ,4166611,12.5,7
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,JUST_BORN_INC,CONTAINS DAIRY ,4166611,12.5,7
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,MILK_CHOCOLATE,JUST_BORN_INC,CONTAINS LACTOSE ,4166611,12.5,7
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,MONDELEZ_INTERNATIONAL_INC,MAY CONTAIN LACTOSE ,3678970,12.5,2
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,SMARTSWEETS_INC,KOSHER ,3445821,12.5,2
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,YILDIZ_HOLDING_A.S.,CONTAINS ADDED SUGAR ,3401875,12.5,5
LY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,CHEWY,"IMPACT_CONFECTIONS,_INC.",FREE FROM LACTOSE ,3399526,12.5,9
CY,"CANDY,_GUM,_MINTS",GUM,REGULAR,ASSORTED_FLAVOR,TOOTSIE_ROLL_INDUSTRIES_INC,MADE IN USA ,2346717,12.5,2
CY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,MILK_CHOCOLATE,PRIVATE_LABEL,NO ADDED SUGAR ,2271598,12.5,5
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,YILDIZ_HOLDING_A.S.,201 TO 300 CALORIES PER SERVING ,2261140,12.5,8
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,SINGLE_SERVE,DARK_CHOCOLATE,YILDIZ_HOLDING_A.S.,CONTAINS NATURAL FLAVORS ,2254014,12.5,4
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,FREE FROM ARTIFICIAL FLAVORS ,2168356,12.5,27
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,FREE FROM ARTIFICIAL PRESERVATIVES ,2168356,12.5,27
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,FREE FROM ARTIFICIAL SWEETENERS ,2168356,12.5,27
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,CONTAINS CAFFEINE ,2168356,12.5,27
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,FREE FROM HIGH FRUCTOSE CORN SYRUP ,2168356,12.5,27
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,FREE FROM HORMONES ,2168356,12.5,27
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,FREE FROM MSG ,2168356,12.5,27
LY,"CANDY,_GUM,_MINTS",CHOCOLATE,MULTI_SERVE,DARK_CHOCOLATE,TAZA_CHOCOLATE,CONTAINS NATURAL SWEETENERS ,2168351,12.5,26
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,FREE FROM ANTIBIOTICS ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,CONTAINS ARTIFICIAL COLORS ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,FREE FROM CAFFEINE ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,MAY CONTAIN GLUTEN ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,FREE FROM HIGH FRUCTOSE CORN SYRUP ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,FREE FROM HORMONES ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,FREE FROM LACTOSE ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,FREE FROM MSG ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,MAY CONTAIN PEANUT ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,MAY CONTAIN PEANUT ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,SHARED FACILITY SOY ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,MAY CONTAIN SOY ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,GEORGE_J_HOWE_CO_INC,MAY CONTAIN SOY ,2161146,12.5,8
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,PROJECT_7_INC,CONTAINS ARTIFICIAL COLORS ,1162779,12.5,3
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,PROJECT_7_INC,CONTAINS ARTIFICIAL INGREDIENTS ,1162779,12.5,3
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,GUMMI,PROJECT_7_INC,MADE IN USA ,1162779,12.5,3
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,CONTAINS ARTIFICIAL FLAVORS ,1125367,12.5,5
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,CONTAINS ARTIFICIAL INGREDIENTS ,1125367,12.5,5
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,CONTAINS ARTIFICIAL FLAVORS ,1124400,12.5,4
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,CONTAINS ADDED SUGAR ,1112476,12.5,5
CY,"CANDY,_GUM,_MINTS",CONFECTION,MULTI_SERVE,HARD_CANDY,CIRCLE_CITY_MARKETING_&_DISTRIBUTING_INC,1G TO LESS THAN 2.5G ADDED SUGAR PER SERVING ,1111509,12.5,4
